Year,Month,City,Therapy Area,Units Sold,Price per Unit,Revenue
2022,Aug,Indore,Pain Management,5565,₹60,"₹333,900"
2022,Aug,Surat,Diabetes,5848,₹120,"₹701,760"
2022,Aug,Surat,Cardiology,5627,₹150,"₹844,050"
2022,Aug,Surat,Respiratory,5041,₹110,"₹554,510"
2022,Aug,Surat,Gastrointestinal,1500,₹95,"₹142,500"
2022,Aug,Surat,Anti-infective,5398,₹80,"₹431,840"
2022,Aug,Surat,Pain Management,5730,₹60,"₹343,800"
2022,Aug,Nagpur,Diabetes,5824,₹120,"₹698,880"
2022,Aug,Nagpur,Cardiology,2993,₹150,"₹448,950"
2022,Aug,Nagpur,Respiratory,1500,₹110,"₹165,000"
2022,Aug,Nagpur,Gastrointestinal,2414,₹95,"₹229,330"
2022,Aug,Nagpur,Anti-infective,3032,₹80,"₹242,560"
2022,Aug,Nagpur,Pain Management,5886,₹60,"₹353,160"
2022,Aug,Kochi,Diabetes,6041,₹120,"₹724,920"
2022,Aug,Kochi,Cardiology,3144,₹150,"₹471,600"
2022,Aug,Kochi,Respiratory,3340,₹110,"₹367,400"
2022,Aug,Kochi,Gastrointestinal,3412,₹95,"₹324,140"
2022,Aug,Kochi,Anti-infective,1500,₹80,"₹120,000"
2022,Aug,Kochi,Pain Management,2329,₹60,"₹139,740"
2022,Sep,Mumbai,Diabetes,3891,₹120,"₹466,920"
2022,Sep,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2022,Sep,Mumbai,Respiratory,8000,₹110,"₹880,000"
2022,Sep,Mumbai,Gastrointestinal,6964,₹95,"₹661,580"
2022,Sep,Mumbai,Anti-infective,3013,₹80,"₹241,040"
2022,Sep,Mumbai,Pain Management,3875,₹60,"₹232,500"
2022,Sep,Delhi,Diabetes,8000,₹120,"₹960,000"
2022,Sep,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2022,Sep,Delhi,Respiratory,2458,₹110,"₹270,380"
2022,Sep,Delhi,Gastrointestinal,3160,₹95,"₹300,200"
2022,Sep,Delhi,Anti-infective,8000,₹80,"₹640,000"
2022,Sep,Delhi,Pain Management,8000,₹60,"₹480,000"
2022,Sep,Bangalore,Diabetes,4070,₹120,"₹488,400"
2022,Sep,Bangalore,Cardiology,5717,₹150,"₹857,550"
2022,Sep,Bangalore,Respiratory,6163,₹110,"₹677,930"
2022,Sep,Bangalore,Gastrointestinal,6509,₹95,"₹618,355"
2022,Sep,Bangalore,Anti-infective,5356,₹80,"₹428,480"
2022,Sep,Bangalore,Pain Management,3480,₹60,"₹208,800"
2022,Sep,Hyderabad,Diabetes,5419,₹120,"₹650,280"
2022,Sep,Hyderabad,Cardiology,4846,₹150,"₹726,900"
2022,Sep,Hyderabad,Respiratory,8000,₹110,"₹880,000"
2022,Sep,Hyderabad,Gastrointestinal,4971,₹95,"₹472,245"
2022,Sep,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2022,Sep,Hyderabad,Pain Management,7354,₹60,"₹441,240"
2022,Sep,Chennai,Diabetes,7303,₹120,"₹876,360"
2022,Sep,Chennai,Cardiology,2511,₹150,"₹376,650"
2022,Sep,Chennai,Respiratory,2207,₹110,"₹242,770"
2022,Sep,Chennai,Gastrointestinal,3173,₹95,"₹301,435"
2022,Sep,Chennai,Anti-infective,3190,₹80,"₹255,200"
2022,Sep,Chennai,Pain Management,8000,₹60,"₹480,000"
2022,Sep,Kolkata,Diabetes,7164,₹120,"₹859,680"
2022,Sep,Kolkata,Cardiology,2082,₹150,"₹312,300"
2022,Sep,Kolkata,Respiratory,7666,₹110,"₹843,260"
2022,Sep,Kolkata,Gastrointestinal,2367,₹95,"₹224,865"
2022,Sep,Kolkata,Anti-infective,4072,₹80,"₹325,760"
2022,Sep,Kolkata,Pain Management,5600,₹60,"₹336,000"
2022,Sep,Pune,Diabetes,7198,₹120,"₹863,760"
2022,Sep,Pune,Cardiology,5171,₹150,"₹775,650"
2022,Sep,Pune,Respiratory,5697,₹110,"₹626,670"
2022,Sep,Pune,Gastrointestinal,6731,₹95,"₹639,445"
2022,Sep,Pune,Anti-infective,5325,₹80,"₹426,000"
2022,Sep,Pune,Pain Management,5087,₹60,"₹305,220"
2022,Sep,Ahmedabad,Diabetes,3692,₹120,"₹443,040"
2022,Sep,Ahmedabad,Cardiology,3225,₹150,"₹483,750"
2022,Sep,Ahmedabad,Respiratory,7591,₹110,"₹835,010"
2022,Sep,Ahmedabad,Gastrointestinal,5628,₹95,"₹534,660"
2022,Sep,Ahmedabad,Anti-infective,2402,₹80,"₹192,160"
2022,Sep,Ahmedabad,Pain Management,4275,₹60,"₹256,500"
2022,Sep,Jaipur,Diabetes,4699,₹120,"₹563,880"
2022,Sep,Jaipur,Cardiology,2253,₹150,"₹337,950"
2022,Sep,Jaipur,Respiratory,3575,₹110,"₹393,250"
2022,Sep,Jaipur,Gastrointestinal,6603,₹95,"₹627,285"
2022,Sep,Jaipur,Anti-infective,6606,₹80,"₹528,480"
2022,Sep,Jaipur,Pain Management,5951,₹60,"₹357,060"
2022,Sep,Lucknow,Diabetes,5020,₹120,"₹602,400"
2022,Sep,Lucknow,Cardiology,5322,₹150,"₹798,300"
2022,Sep,Lucknow,Respiratory,6374,₹110,"₹701,140"
2022,Sep,Lucknow,Gastrointestinal,3684,₹95,"₹349,980"
2022,Sep,Lucknow,Anti-infective,1713,₹80,"₹137,040"
2022,Sep,Lucknow,Pain Management,3025,₹60,"₹181,500"
2022,Sep,Chandigarh,Diabetes,4187,₹120,"₹502,440"
2022,Sep,Chandigarh,Cardiology,5665,₹150,"₹849,750"
2022,Sep,Chandigarh,Respiratory,1722,₹110,"₹189,420"
2022,Sep,Chandigarh,Gastrointestinal,1500,₹95,"₹142,500"
2022,Sep,Chandigarh,Anti-infective,2805,₹80,"₹224,400"
2022,Sep,Chandigarh,Pain Management,3508,₹60,"₹210,480"
2022,Sep,Indore,Diabetes,2754,₹120,"₹330,480"
2022,Sep,Indore,Cardiology,6639,₹150,"₹995,850"
2022,Sep,Indore,Respiratory,2237,₹110,"₹246,070"
2022,Sep,Indore,Gastrointestinal,6617,₹95,"₹628,615"
2022,Sep,Indore,Anti-infective,3064,₹80,"₹245,120"
2022,Sep,Indore,Pain Management,3301,₹60,"₹198,060"
2022,Sep,Surat,Diabetes,3483,₹120,"₹417,960"
2022,Sep,Surat,Cardiology,2065,₹150,"₹309,750"
2022,Sep,Surat,Respiratory,1500,₹110,"₹165,000"
2022,Sep,Surat,Gastrointestinal,4637,₹95,"₹440,515"
2022,Sep,Surat,Anti-infective,6339,₹80,"₹507,120"
2022,Sep,Surat,Pain Management,4182,₹60,"₹250,920"
2022,Sep,Nagpur,Diabetes,2384,₹120,"₹286,080"
2022,Sep,Nagpur,Cardiology,2075,₹150,"₹311,250"
2022,Sep,Nagpur,Respiratory,3742,₹110,"₹411,620"
2022,Sep,Nagpur,Gastrointestinal,4755,₹95,"₹451,725"
2022,Sep,Nagpur,Anti-infective,5892,₹80,"₹471,360"
2022,Sep,Nagpur,Pain Management,2745,₹60,"₹164,700"
2022,Sep,Kochi,Diabetes,4366,₹120,"₹523,920"
2022,Sep,Kochi,Cardiology,4740,₹150,"₹711,000"
2022,Sep,Kochi,Respiratory,5438,₹110,"₹598,180"
2022,Sep,Kochi,Gastrointestinal,3432,₹95,"₹326,040"
2022,Sep,Kochi,Anti-infective,1630,₹80,"₹130,400"
2022,Sep,Kochi,Pain Management,3706,₹60,"₹222,360"
2022,Oct,Mumbai,Diabetes,8000,₹120,"₹960,000"
2022,Oct,Mumbai,Cardiology,2687,₹150,"₹403,050"
2022,Oct,Mumbai,Respiratory,7386,₹110,"₹812,460"
2022,Oct,Mumbai,Gastrointestinal,2406,₹95,"₹228,570"
2022,Oct,Mumbai,Anti-infective,7667,₹80,"₹613,360"
2022,Oct,Mumbai,Pain Management,3111,₹60,"₹186,660"
2022,Oct,Delhi,Diabetes,5705,₹120,"₹684,600"
2022,Oct,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2022,Oct,Delhi,Respiratory,7042,₹110,"₹774,620"
2022,Oct,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2022,Oct,Delhi,Anti-infective,6757,₹80,"₹540,560"
2022,Oct,Delhi,Pain Management,8000,₹60,"₹480,000"
2022,Oct,Bangalore,Diabetes,8000,₹120,"₹960,000"
2022,Oct,Bangalore,Cardiology,6141,₹150,"₹921,150"
2022,Oct,Bangalore,Respiratory,4831,₹110,"₹531,410"
2022,Oct,Bangalore,Gastrointestinal,3048,₹95,"₹289,560"
2022,Oct,Bangalore,Anti-infective,6012,₹80,"₹480,960"
2022,Oct,Bangalore,Pain Management,2084,₹60,"₹125,040"
2022,Oct,Hyderabad,Diabetes,4975,₹120,"₹597,000"
2022,Oct,Hyderabad,Cardiology,3476,₹150,"₹521,400"
2022,Oct,Hyderabad,Respiratory,7849,₹110,"₹863,390"
2022,Oct,Hyderabad,Gastrointestinal,6301,₹95,"₹598,595"
2022,Oct,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2022,Oct,Hyderabad,Pain Management,5338,₹60,"₹320,280"
2022,Oct,Chennai,Diabetes,2540,₹120,"₹304,800"
2022,Oct,Chennai,Cardiology,5808,₹150,"₹871,200"
2022,Oct,Chennai,Respiratory,2707,₹110,"₹297,770"
2022,Oct,Chennai,Gastrointestinal,3995,₹95,"₹379,525"
2022,Oct,Chennai,Anti-infective,5798,₹80,"₹463,840"
2022,Oct,Chennai,Pain Management,7234,₹60,"₹434,040"
2022,Oct,Kolkata,Diabetes,5219,₹120,"₹626,280"
2022,Oct,Kolkata,Cardiology,6324,₹150,"₹948,600"
2022,Oct,Kolkata,Respiratory,2341,₹110,"₹257,510"
2022,Oct,Kolkata,Gastrointestinal,5178,₹95,"₹491,910"
2022,Oct,Kolkata,Anti-infective,4412,₹80,"₹352,960"
2022,Oct,Kolkata,Pain Management,8000,₹60,"₹480,000"
2022,Oct,Pune,Diabetes,4452,₹120,"₹534,240"
2022,Oct,Pune,Cardiology,3447,₹150,"₹517,050"
2022,Oct,Pune,Respiratory,4397,₹110,"₹483,670"
2022,Oct,Pune,Gastrointestinal,8000,₹95,"₹760,000"
2022,Oct,Pune,Anti-infective,2992,₹80,"₹239,360"
2022,Oct,Pune,Pain Management,2210,₹60,"₹132,600"
2022,Oct,Ahmedabad,Diabetes,5612,₹120,"₹673,440"
2022,Oct,Ahmedabad,Cardiology,6606,₹150,"₹990,900"
2022,Oct,Ahmedabad,Respiratory,2404,₹110,"₹264,440"
2022,Oct,Ahmedabad,Gastrointestinal,5775,₹95,"₹548,625"
2022,Oct,Ahmedabad,Anti-infective,5608,₹80,"₹448,640"
2022,Oct,Ahmedabad,Pain Management,3050,₹60,"₹183,000"
2022,Oct,Jaipur,Diabetes,7355,₹120,"₹882,600"
2022,Oct,Jaipur,Cardiology,4082,₹150,"₹612,300"
2022,Oct,Jaipur,Respiratory,4095,₹110,"₹450,450"
2022,Oct,Jaipur,Gastrointestinal,6980,₹95,"₹663,100"
2022,Oct,Jaipur,Anti-infective,6352,₹80,"₹508,160"
2022,Oct,Jaipur,Pain Management,2535,₹60,"₹152,100"
2022,Oct,Lucknow,Diabetes,3143,₹120,"₹377,160"
2022,Oct,Lucknow,Cardiology,2143,₹150,"₹321,450"
2022,Oct,Lucknow,Respiratory,2470,₹110,"₹271,700"
2022,Oct,Lucknow,Gastrointestinal,3291,₹95,"₹312,645"
2022,Oct,Lucknow,Anti-infective,2851,₹80,"₹228,080"
2022,Oct,Lucknow,Pain Management,2673,₹60,"₹160,380"
2022,Oct,Chandigarh,Diabetes,5687,₹120,"₹682,440"
2022,Oct,Chandigarh,Cardiology,2432,₹150,"₹364,800"
2022,Oct,Chandigarh,Respiratory,6830,₹110,"₹751,300"
2022,Oct,Chandigarh,Gastrointestinal,6822,₹95,"₹648,090"
2022,Oct,Chandigarh,Anti-infective,6072,₹80,"₹485,760"
2022,Oct,Chandigarh,Pain Management,1871,₹60,"₹112,260"
2022,Oct,Indore,Diabetes,2516,₹120,"₹301,920"
2022,Oct,Indore,Cardiology,6678,₹150,"₹1,001,700"
2022,Oct,Indore,Respiratory,5666,₹110,"₹623,260"
2022,Oct,Indore,Gastrointestinal,4730,₹95,"₹449,350"
2022,Oct,Indore,Anti-infective,4519,₹80,"₹361,520"
2022,Oct,Indore,Pain Management,6549,₹60,"₹392,940"
2022,Oct,Surat,Diabetes,5090,₹120,"₹610,800"
2022,Oct,Surat,Cardiology,6426,₹150,"₹963,900"
2022,Oct,Surat,Respiratory,5197,₹110,"₹571,670"
2022,Oct,Surat,Gastrointestinal,4307,₹95,"₹409,165"
2022,Oct,Surat,Anti-infective,5889,₹80,"₹471,120"
2022,Oct,Surat,Pain Management,5095,₹60,"₹305,700"
2022,Oct,Nagpur,Diabetes,5489,₹120,"₹658,680"
2022,Oct,Nagpur,Cardiology,5438,₹150,"₹815,700"
2022,Oct,Nagpur,Respiratory,5366,₹110,"₹590,260"
2022,Oct,Nagpur,Gastrointestinal,3364,₹95,"₹319,580"
2022,Oct,Nagpur,Anti-infective,5384,₹80,"₹430,720"
2022,Oct,Nagpur,Pain Management,3316,₹60,"₹198,960"
2022,Oct,Kochi,Diabetes,2134,₹120,"₹256,080"
2022,Oct,Kochi,Cardiology,3979,₹150,"₹596,850"
2022,Oct,Kochi,Respiratory,1606,₹110,"₹176,660"
2022,Oct,Kochi,Gastrointestinal,4165,₹95,"₹395,675"
2022,Oct,Kochi,Anti-infective,3995,₹80,"₹319,600"
2022,Oct,Kochi,Pain Management,5204,₹60,"₹312,240"
2022,Nov,Mumbai,Diabetes,5794,₹120,"₹695,280"
2022,Nov,Mumbai,Cardiology,5460,₹150,"₹819,000"
2022,Nov,Mumbai,Respiratory,8000,₹110,"₹880,000"
2022,Nov,Mumbai,Gastrointestinal,2853,₹95,"₹271,035"
2022,Nov,Mumbai,Anti-infective,6381,₹80,"₹510,480"
2022,Nov,Mumbai,Pain Management,8000,₹60,"₹480,000"
2022,Nov,Delhi,Diabetes,2958,₹120,"₹354,960"
2022,Nov,Delhi,Cardiology,5674,₹150,"₹851,100"
2022,Nov,Delhi,Respiratory,7415,₹110,"₹815,650"
2022,Nov,Delhi,Gastrointestinal,7303,₹95,"₹693,785"
2022,Nov,Delhi,Anti-infective,2538,₹80,"₹203,040"
2022,Nov,Delhi,Pain Management,2760,₹60,"₹165,600"
2022,Nov,Bangalore,Diabetes,5640,₹120,"₹676,800"
2022,Nov,Bangalore,Cardiology,4806,₹150,"₹720,900"
2022,Nov,Bangalore,Respiratory,2655,₹110,"₹292,050"
2022,Nov,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2022,Nov,Bangalore,Anti-infective,2794,₹80,"₹223,520"
2022,Nov,Bangalore,Pain Management,8000,₹60,"₹480,000"
2022,Nov,Hyderabad,Diabetes,7613,₹120,"₹913,560"
2022,Nov,Hyderabad,Cardiology,6760,₹150,"₹1,014,000"
2022,Nov,Hyderabad,Respiratory,5560,₹110,"₹611,600"
2022,Nov,Hyderabad,Gastrointestinal,6326,₹95,"₹600,970"
2022,Nov,Hyderabad,Anti-infective,7479,₹80,"₹598,320"
2022,Nov,Hyderabad,Pain Management,7223,₹60,"₹433,380"
2022,Nov,Chennai,Diabetes,8000,₹120,"₹960,000"
2022,Nov,Chennai,Cardiology,8000,₹150,"₹1,200,000"
2022,Nov,Chennai,Respiratory,2100,₹110,"₹231,000"
2022,Nov,Chennai,Gastrointestinal,5930,₹95,"₹563,350"
2022,Nov,Chennai,Anti-infective,7073,₹80,"₹565,840"
2022,Nov,Chennai,Pain Management,7823,₹60,"₹469,380"
2022,Nov,Kolkata,Diabetes,3321,₹120,"₹398,520"
2022,Nov,Kolkata,Cardiology,4513,₹150,"₹676,950"
2022,Nov,Kolkata,Respiratory,7049,₹110,"₹775,390"
2022,Nov,Kolkata,Gastrointestinal,5892,₹95,"₹559,740"
2022,Nov,Kolkata,Anti-infective,6122,₹80,"₹489,760"
2022,Nov,Kolkata,Pain Management,2986,₹60,"₹179,160"
2022,Nov,Pune,Diabetes,2086,₹120,"₹250,320"
2022,Nov,Pune,Cardiology,5397,₹150,"₹809,550"
2022,Nov,Pune,Respiratory,2440,₹110,"₹268,400"
2022,Nov,Pune,Gastrointestinal,4485,₹95,"₹426,075"
2022,Nov,Pune,Anti-infective,7645,₹80,"₹611,600"
2022,Nov,Pune,Pain Management,2277,₹60,"₹136,620"
2022,Nov,Ahmedabad,Diabetes,5565,₹120,"₹667,800"
2022,Nov,Ahmedabad,Cardiology,6711,₹150,"₹1,006,650"
2022,Nov,Ahmedabad,Respiratory,2878,₹110,"₹316,580"
2022,Nov,Ahmedabad,Gastrointestinal,1798,₹95,"₹170,810"
2022,Nov,Ahmedabad,Anti-infective,3486,₹80,"₹278,880"
2022,Nov,Ahmedabad,Pain Management,7208,₹60,"₹432,480"
2022,Nov,Jaipur,Diabetes,4760,₹120,"₹571,200"
2022,Nov,Jaipur,Cardiology,4772,₹150,"₹715,800"
2022,Nov,Jaipur,Respiratory,5422,₹110,"₹596,420"
2022,Nov,Jaipur,Gastrointestinal,5411,₹95,"₹514,045"
2022,Nov,Jaipur,Anti-infective,6079,₹80,"₹486,320"
2022,Nov,Jaipur,Pain Management,2620,₹60,"₹157,200"
2022,Nov,Lucknow,Diabetes,4101,₹120,"₹492,120"
2022,Nov,Lucknow,Cardiology,4167,₹150,"₹625,050"
2022,Nov,Lucknow,Respiratory,3493,₹110,"₹384,230"
2022,Nov,Lucknow,Gastrointestinal,4276,₹95,"₹406,220"
2022,Nov,Lucknow,Anti-infective,4436,₹80,"₹354,880"
2022,Nov,Lucknow,Pain Management,7178,₹60,"₹430,680"
2022,Nov,Chandigarh,Diabetes,3775,₹120,"₹453,000"
2022,Nov,Chandigarh,Cardiology,6241,₹150,"₹936,150"
2022,Nov,Chandigarh,Respiratory,5654,₹110,"₹621,940"
2022,Nov,Chandigarh,Gastrointestinal,1704,₹95,"₹161,880"
2022,Nov,Chandigarh,Anti-infective,7041,₹80,"₹563,280"
2022,Nov,Chandigarh,Pain Management,5894,₹60,"₹353,640"
2022,Nov,Indore,Diabetes,5800,₹120,"₹696,000"
2022,Nov,Indore,Cardiology,3616,₹150,"₹542,400"
2022,Nov,Indore,Respiratory,1738,₹110,"₹191,180"
2022,Nov,Indore,Gastrointestinal,3581,₹95,"₹340,195"
2022,Nov,Indore,Anti-infective,1939,₹80,"₹155,120"
2022,Nov,Indore,Pain Management,5176,₹60,"₹310,560"
2022,Nov,Surat,Diabetes,5871,₹120,"₹704,520"
2022,Nov,Surat,Cardiology,3882,₹150,"₹582,300"
2022,Nov,Surat,Respiratory,3184,₹110,"₹350,240"
2022,Nov,Surat,Gastrointestinal,2965,₹95,"₹281,675"
2022,Nov,Surat,Anti-infective,6180,₹80,"₹494,400"
2022,Nov,Surat,Pain Management,5722,₹60,"₹343,320"
2022,Nov,Nagpur,Diabetes,5221,₹120,"₹626,520"
2022,Nov,Nagpur,Cardiology,2215,₹150,"₹332,250"
2022,Nov,Nagpur,Respiratory,3431,₹110,"₹377,410"
2022,Nov,Nagpur,Gastrointestinal,1757,₹95,"₹166,915"
2022,Nov,Nagpur,Anti-infective,5088,₹80,"₹407,040"
2022,Nov,Nagpur,Pain Management,5626,₹60,"₹337,560"
2022,Nov,Kochi,Diabetes,2073,₹120,"₹248,760"
2022,Nov,Kochi,Cardiology,3404,₹150,"₹510,600"
2022,Nov,Kochi,Respiratory,3151,₹110,"₹346,610"
2022,Nov,Kochi,Gastrointestinal,5361,₹95,"₹509,295"
2022,Nov,Kochi,Anti-infective,5632,₹80,"₹450,560"
2022,Nov,Kochi,Pain Management,5400,₹60,"₹324,000"
2022,Dec,Mumbai,Diabetes,6857,₹120,"₹822,840"
2022,Dec,Mumbai,Cardiology,3721,₹150,"₹558,150"
2022,Dec,Mumbai,Respiratory,8000,₹110,"₹880,000"
2022,Dec,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2022,Dec,Mumbai,Anti-infective,3194,₹80,"₹255,520"
2022,Dec,Mumbai,Pain Management,5876,₹60,"₹352,560"
2022,Dec,Delhi,Diabetes,8000,₹120,"₹960,000"
2022,Dec,Delhi,Cardiology,6437,₹150,"₹965,550"
2022,Dec,Delhi,Respiratory,8000,₹110,"₹880,000"
2022,Dec,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2022,Dec,Delhi,Anti-infective,5882,₹80,"₹470,560"
2022,Dec,Delhi,Pain Management,3574,₹60,"₹214,440"
2022,Dec,Bangalore,Diabetes,8000,₹120,"₹960,000"
2022,Dec,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2022,Dec,Bangalore,Respiratory,8000,₹110,"₹880,000"
2022,Dec,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2022,Dec,Bangalore,Anti-infective,7253,₹80,"₹580,240"
2022,Dec,Bangalore,Pain Management,2826,₹60,"₹169,560"
2022,Dec,Hyderabad,Diabetes,8000,₹120,"₹960,000"
2022,Dec,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2022,Dec,Hyderabad,Respiratory,5941,₹110,"₹653,510"
2022,Dec,Hyderabad,Gastrointestinal,6775,₹95,"₹643,625"
2022,Dec,Hyderabad,Anti-infective,5338,₹80,"₹427,040"
2022,Dec,Hyderabad,Pain Management,1972,₹60,"₹118,320"
2022,Dec,Chennai,Diabetes,5113,₹120,"₹613,560"
2022,Dec,Chennai,Cardiology,4610,₹150,"₹691,500"
2022,Dec,Chennai,Respiratory,3404,₹110,"₹374,440"
2022,Dec,Chennai,Gastrointestinal,3722,₹95,"₹353,590"
2022,Dec,Chennai,Anti-infective,4918,₹80,"₹393,440"
2022,Dec,Chennai,Pain Management,8000,₹60,"₹480,000"
2022,Dec,Kolkata,Diabetes,5987,₹120,"₹718,440"
2022,Dec,Kolkata,Cardiology,3354,₹150,"₹503,100"
2022,Dec,Kolkata,Respiratory,3663,₹110,"₹402,930"
2022,Dec,Kolkata,Gastrointestinal,2867,₹95,"₹272,365"
2022,Dec,Kolkata,Anti-infective,3023,₹80,"₹241,840"
2022,Dec,Kolkata,Pain Management,2328,₹60,"₹139,680"
2022,Dec,Pune,Diabetes,4079,₹120,"₹489,480"
2022,Dec,Pune,Cardiology,8000,₹150,"₹1,200,000"
2022,Dec,Pune,Respiratory,2421,₹110,"₹266,310"
2022,Dec,Pune,Gastrointestinal,5884,₹95,"₹558,980"
2022,Dec,Pune,Anti-infective,8000,₹80,"₹640,000"
2022,Dec,Pune,Pain Management,6157,₹60,"₹369,420"
2022,Dec,Ahmedabad,Diabetes,7459,₹120,"₹895,080"
2022,Dec,Ahmedabad,Cardiology,5743,₹150,"₹861,450"
2022,Dec,Ahmedabad,Respiratory,1787,₹110,"₹196,570"
2022,Dec,Ahmedabad,Gastrointestinal,6838,₹95,"₹649,610"
2022,Dec,Ahmedabad,Anti-infective,4206,₹80,"₹336,480"
2022,Dec,Ahmedabad,Pain Management,7683,₹60,"₹460,980"
2022,Dec,Jaipur,Diabetes,6142,₹120,"₹737,040"
2022,Dec,Jaipur,Cardiology,2408,₹150,"₹361,200"
2022,Dec,Jaipur,Respiratory,5982,₹110,"₹658,020"
2022,Dec,Jaipur,Gastrointestinal,4292,₹95,"₹407,740"
2022,Dec,Jaipur,Anti-infective,2586,₹80,"₹206,880"
2022,Dec,Jaipur,Pain Management,2647,₹60,"₹158,820"
2022,Dec,Lucknow,Diabetes,2728,₹120,"₹327,360"
2022,Dec,Lucknow,Cardiology,6566,₹150,"₹984,900"
2022,Dec,Lucknow,Respiratory,7153,₹110,"₹786,830"
2022,Dec,Lucknow,Gastrointestinal,6055,₹95,"₹575,225"
2022,Dec,Lucknow,Anti-infective,2613,₹80,"₹209,040"
2022,Dec,Lucknow,Pain Management,6778,₹60,"₹406,680"
2022,Dec,Chandigarh,Diabetes,4495,₹120,"₹539,400"
2022,Dec,Chandigarh,Cardiology,1641,₹150,"₹246,150"
2022,Dec,Chandigarh,Respiratory,4300,₹110,"₹473,000"
2022,Dec,Chandigarh,Gastrointestinal,3963,₹95,"₹376,485"
2022,Dec,Chandigarh,Anti-infective,6223,₹80,"₹497,840"
2022,Dec,Chandigarh,Pain Management,6536,₹60,"₹392,160"
2022,Dec,Indore,Diabetes,2937,₹120,"₹352,440"
2022,Dec,Indore,Cardiology,4381,₹150,"₹657,150"
2022,Dec,Indore,Respiratory,5544,₹110,"₹609,840"
2022,Dec,Indore,Gastrointestinal,3269,₹95,"₹310,555"
2022,Dec,Indore,Anti-infective,6535,₹80,"₹522,800"
2022,Dec,Indore,Pain Management,6508,₹60,"₹390,480"
2022,Dec,Surat,Diabetes,6589,₹120,"₹790,680"
2022,Dec,Surat,Cardiology,4307,₹150,"₹646,050"
2022,Dec,Surat,Respiratory,2842,₹110,"₹312,620"
2022,Dec,Surat,Gastrointestinal,4887,₹95,"₹464,265"
2022,Dec,Surat,Anti-infective,2877,₹80,"₹230,160"
2022,Dec,Surat,Pain Management,3357,₹60,"₹201,420"
2022,Dec,Nagpur,Diabetes,6428,₹120,"₹771,360"
2022,Dec,Nagpur,Cardiology,4333,₹150,"₹649,950"
2022,Dec,Nagpur,Respiratory,2505,₹110,"₹275,550"
2022,Dec,Nagpur,Gastrointestinal,3660,₹95,"₹347,700"
2022,Dec,Nagpur,Anti-infective,5723,₹80,"₹457,840"
2022,Dec,Nagpur,Pain Management,5006,₹60,"₹300,360"
2022,Dec,Kochi,Diabetes,3985,₹120,"₹478,200"
2022,Dec,Kochi,Cardiology,4119,₹150,"₹617,850"
2022,Dec,Kochi,Respiratory,6086,₹110,"₹669,460"
2022,Dec,Kochi,Gastrointestinal,2970,₹95,"₹282,150"
2022,Dec,Kochi,Anti-infective,6141,₹80,"₹491,280"
2022,Dec,Kochi,Pain Management,3609,₹60,"₹216,540"
2023,Jan,Mumbai,Diabetes,8000,₹120,"₹960,000"
2023,Jan,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2023,Jan,Mumbai,Respiratory,7452,₹110,"₹819,720"
2023,Jan,Mumbai,Gastrointestinal,4274,₹95,"₹406,030"
2023,Jan,Mumbai,Anti-infective,4740,₹80,"₹379,200"
2023,Jan,Mumbai,Pain Management,8000,₹60,"₹480,000"
2023,Jan,Delhi,Diabetes,3838,₹120,"₹460,560"
2023,Jan,Delhi,Cardiology,5172,₹150,"₹775,800"
2023,Jan,Delhi,Respiratory,2809,₹110,"₹308,990"
2023,Jan,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2023,Jan,Delhi,Anti-infective,7925,₹80,"₹634,000"
2023,Jan,Delhi,Pain Management,6619,₹60,"₹397,140"
2023,Jan,Bangalore,Diabetes,7830,₹120,"₹939,600"
2023,Jan,Bangalore,Cardiology,3032,₹150,"₹454,800"
2023,Jan,Bangalore,Respiratory,8000,₹110,"₹880,000"
2023,Jan,Bangalore,Gastrointestinal,7420,₹95,"₹704,900"
2023,Jan,Bangalore,Anti-infective,3267,₹80,"₹261,360"
2023,Jan,Bangalore,Pain Management,4970,₹60,"₹298,200"
2023,Jan,Hyderabad,Diabetes,2716,₹120,"₹325,920"
2023,Jan,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2023,Jan,Hyderabad,Respiratory,3493,₹110,"₹384,230"
2023,Jan,Hyderabad,Gastrointestinal,4637,₹95,"₹440,515"
2023,Jan,Hyderabad,Anti-infective,6433,₹80,"₹514,640"
2023,Jan,Hyderabad,Pain Management,7085,₹60,"₹425,100"
2023,Jan,Chennai,Diabetes,3215,₹120,"₹385,800"
2023,Jan,Chennai,Cardiology,6038,₹150,"₹905,700"
2023,Jan,Chennai,Respiratory,2674,₹110,"₹294,140"
